id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
4218282,5,благодарю за оперативность проведённой работы,,,,,
4218253,5,прогресс,,,,,
4218135,5,оперативно проведена консультация и проблема была устранена огромное спасибо,,,,,
4218027,5,спасибо большое оперативно устранили течь по стояку в ванной,,,,,
4218008,5,сумма которую я должна заплатить за коммунальные услуги сохранилась рублей когда данная сумма уменьшится на перенесенную рублей и,,,,,
4218004,5,какой акт выполненных работ мы должны предоставить ремонт делали сами,,,,,
4217998,5,спасибо вам огромное,,,,,
4217911,5,я звонила и сообщила что мне нужен перерасчет так как в декабре прошло оплаты на сумму больше оплаты,,,,,
4217635,5,спасибо за быструю реакцию и решение проблемы,,,,,
4217631,5,быстро отреагировали спасибо,,,,,
4217568,5,а можно фото акта скинуть,,,,,
4217525,5,спасибо валерию все сделал хорошо маленький минус что долго шли была бы течь более сильной то за часа но я думаю что это проблема обработки заявки ему не сразу передали примите во внимание плохо что нет прямого аварийного телефона непосредственно в живи в рыбацком звонишь через десятые руки,,,,,
4217490,5,отлично так бы по всем сервисам исполнялось бы чётко и быстро,,,,,
4217486,5,очень отзывчивый профи своего дела,,,,,
4217417,5,очень удобный сервис но пока ещё выясняем,,,,,
4217383,5,за ноябрь оплата была куда могу выслать подтверждающие документы,,,,,
4217322,5,спасибо игорь,,,,,
4217286,5,спасибо большое все сделали отлично,,,,,
4217169,5,супер быстро,,,,,
4217145,5,всё убрали спасибо,,,,,
4217093,5,качественно быстро,,,,,
4216980,5,установили быстро и хорошо спасибо,,,,,
4216813,5,спасибо что так быстро починили дверь,,,,,
4216758,5,очень понравилась работа игоря,,,,,
4216642,5,отлично быстро отреагировали всё работает,,,,,
4216360,5,сделано спасибо,,,,,
4216283,5,заявка не выполнена грязи на дороге еще больше,,,,,
4216224,5,электрик молодец,,,,,
4216172,5,спасибо технику дмитрию за помощь,,,,,
4216104,5,выражаю огромную благодарность мастеру электрику за проделанную работу профессионал своего дела щепетильно проверил все возможные варианты неполадок нашел и устранил причину замыкания еще раз большое спасибо,,,,,
4216092,5,отрегулировали оперативно вопрос решён но очень дорого когда регулировка равна половине стоимости регулятора давления воды,,,,,
4215839,5,спасибо за оперативность сотрудник устранил проблему,,,,,
4215769,5,спасибо значит с гулом в трубах можно бороться действительно стало тихо если проблема возникнет опять будет много заявок,,,,,
4215754,5,потрясающий сантехник спасибо,,,,,
4215731,5,спасибо оперативно починили,,,,,
4215665,5,спасибо все работало до вчерашнего дня,,,,,
4215603,5,спасибо вы прекрасны,,,,,
4215565,5,спасибо инженеру быстро и оперативно работает хоть кто то в этой компании ответственный человек,,,,,
4215449,5,в личном кабинете так указан не верный счетчик с неверными показаниями,,,,,
4215446,5,выдайте александру премию,,,,,
4215416,5,большое спасибо оперативно подкл электричество,,,,,
4215184,5,может ли быть причиной срабатывания пожарной сигнализации курение в квартире регулярно слышу запах сигарет который проникает в квартиру по вентиляции,,,,,
4215126,5,супер оперативно спасибо,,,,,
4215074,5,все отлично оперативно спасибо,,,,,
4215062,5,откликнулись быстро оперативно,,,,,
4215045,5,теперь всё в норме,,,,,
4215012,5,спасибо за оперативное реагирование,,,,,
4214866,5,спасибо что стараетесь исправить быстро но увы,,,,,
4214790,5,устранено спасибо,,,,,
4214752,5,благодарю что наконец то устранили проблему,,,,,
4214749,5,пришли очень быстро,,,,,
4214634,5,спасибо ответ был предоставлен оперативно,,,,,
4214606,5,работа выполнена быстро проблема решена,,,,,
4214605,5,общий корридор на площадке этажа не убран есть камера видеонаблюдения,,,,,
4214518,5,спасибо за исправление,,,,,
4214480,5,быстро оформили заявку быстро пришли сантехники,,,,,
4214387,5,огромное спасибо мастеру за профессионализм,,,,,
4214336,5,быстро выполнили заявку,,,,,
4214193,5,очень быстро очень приятные люди,,,,,
4214096,5,отреагировали быстро и устранили неисправность,,,,,
4214081,5,фасад очистили а виновника искать не стали,,,,,
4213959,5,очень благодарна компетентному сотруднику и грамотному разъяснению моего вопроса,,,,,
4213825,5,все исправили спасибо,,,,,
4213810,5,спасибо все четко и быстро,,,,,
4213768,5,отзывчивые девочки решили проблему быстро очень довольна,,,,,
4213725,5,огромное спасибо за молниеносное решение проблемы,,,,,
4213715,5,пломбы сорваны шкафы на распашку в прошлый раз шланги украли,,,,,
4213696,5,ольга когда парковку достроят,,,,,
4213590,5,девочки просто молодцы,,,,,
4213476,5,живу тут не долго но пока что вы лучшая ук спасибо за быстрое регирование на проблемы хорошего дня,,,,,
4213472,5,ребята молодцы спасибо огромное все устранили,,,,,
4213443,5,проблема повторяется очень часто вопрос не решается не устраняется причина остановки лифтов практически каждый день ездить в лифте небезопасно,,,,,
4213418,5,спасибо что устранили течь было бы ещё приятней если бы не пришлось ругаться особенно с сантехником и ждать сутки пока отключат воду и начнут что то предпринимать,,,,,
4213414,5,выяснили причину пришел отличный мастер сделал все за минуты,,,,,
4213295,5,много времени прошло с момента обращения,,,,,
4213243,5,отличный мастер на с плюсом,,,,,
4213235,5,супруга с ребенком к соседям зашли так как света не было спасибо,,,,,
4213156,5,все починили,,,,,
4213024,5,все ясно,,,,,
4213020,5,все понятно,,,,,
4213012,5,пришел очень хороший мужчина все объяснил как нужно сделать,,,,,
4213001,5,перевели окна на зимний режим дуть стало немного меньше но не перестало составили акт сказали что передадут застройщику,,,,,
4212816,5,да выполнена благодарю за оперативность,,,,,
4212739,5,здравствуйте была услышана специалистом проблема решена в теч ой минуты срасибо,,,,,
4212726,5,очень профессиональный компетентный сотрудник вежливый и грамотный помог решить все вопросы по заявке,,,,,
4212598,5,в квартире никто не проживает счётчик электроэнергии в квартире отключён сам нахожусь в другом регионе возможности разобраться с утречком электроэнергии нет просьба подробнее помочь разобраться в решении проблемы,,,,,
4212517,5,со мной никто не связался и никто не снял показания,,,,,
4212421,5,все быстро исправили,,,,,
4212044,5,никто не приходил,,,,,
4212028,5,спасибо большое специалистам,,,,,
4212014,5,отличный мастер благодарю за выполненную работу,,,,,
4211865,5,очень хороший мастер знает свое дело,,,,,
4211847,5,отлично быстро,,,,,
4211827,5,отличный мастер приехал быстро,,,,,
4211689,5,все супер спасибо,,,,,
4211650,5,быстро всё починили спасибо,,,,,
4211602,5,благодарю за оперативное выполнение заявки я приятно удивлён с момента подачи заявки до выхода мастера прошло менее минут точка так держать спасибо,,,,,
4211521,5,спасибо все быстро и качественно,,,,,
4211396,5,мастер пришел установил доводчик был доброжелателен спасибо,,,,,
4211306,5,оперативное решение вопроса,,,,,
4211280,5,выполнил работу на совесть надеюсь проблем дальше не возникнет,,,,,
4211152,5,мастер очень быстро пришел и включил электричество,,,,,
4210961,5,все отлично татьяне большое спасибо оперативно помогла решить проблему,,,,,
4210956,5,проблема пока не решена рано оценивать,,,,,
4210858,5,сергей самый адекватный сантехник нашего жк спасибо,,,,,
4210800,5,спасибо очень быстро,,,,,
4210458,5,жду справку об отсутствии задолженности показания счётчиков передала,,,,,
4210386,5,всё замечательно,,,,,
4210358,5,отлично и быстро,,,,,
4210314,5,быстро качественно спасибо,,,,,
4210298,5,спасибо большое все супер,,,,,
4210256,5,валерия куликова добрый день павел артемович лишние счётчики из приложения убрали показания по фото внесли если данные неверных счётчиков снова отобразятся просим вас создать новую заявку направим в службу поддержки опять отображаются лишние счётчики,,,,,
4210201,5,спасибо елена,,,,,
4210181,5,огромное спасибо антону за проделанную работу все четко аккуратно выпишите сотруднику премию за ответственное отношение к работе,,,,,
4210106,5,спасибо всё поняла,,,,,
4210062,5,не понимаю вас не оплачивать коммунальные при чем тут собственник я мама лплачиваю счета сына и свои как возможно в этот личный кабинет подключить квартиру садовая это необходимо для оплаты счетов только фамилии разные у нас каким образом получать счета,,,,,
4209893,5,умница,,,,,
4209886,5,спасибо большое ребятам сделали все хорошо посмотрим как будет в дальнейшем вести себя труба а так все отлично,,,,,
4209869,5,быстро и качественно спасибо большое,,,,,
4209867,5,очень хороший сотрудник помогла установить приложение ключ объяснили как работает приложение сделали три ключа доброжелательное отношение всё оперативно,,,,,
4209841,5,здравствуйте забыли о править водоснобжение,,,,,
4209833,5,спасибо большое очень оперативно решили вопрос,,,,,
4209775,5,вода течет горячая спасибо,,,,,
4209725,5,благодарю вас спасибо,,,,,
4209715,5,спасибо все работает жаль что медленно отрабатываются платные заявки,,,,,
4209601,5,мне нужна информация именно на эту сумму то что задолженность нет знаю,,,,,
4209446,5,устранили но некачественно сказано было что сама розетка мешается панелями но ни о какой замене речи и не шло,,,,,
4209346,5,добрый день спасибо надеюсь конусы не так легко будет сдвинуть как сферы,,,,,
4209170,5,только через заявки решается вопрос батареи стали горячие,,,,,
4209040,5,большое спасибо оперативно решили проблему,,,,,
4209036,5,шикарный сантехник спасибо через мин после заявки пришел сразу понял причину устранил свою зону ответственности объяснил что мне надо сделать самой,,,,,
4208969,5,сантехники отреагировали быстро на данный момент все устранили,,,,,
4208733,5,выражаю огромную благодарность за оперативность понимание и возможность решить этот вопрос дистанционным путём,,,,,
4208729,5,тамбурную дверь не правильно отрегулировали дверь хлопает при закрывании,,,,,
4208679,5,какой гарантийный период у водопроводной системы которая зашита внутри стен,,,,,
4208580,5,протечка была на фото видел места мокрые в момент прихода сантехника уже не капало найти место течи вроде говорят удалось найти на тех этаже,,,,,
4208540,5,быстро и результативно спасибо,,,,,
4208432,5,по существу оперативно молодцы,,,,,
4208370,5,большое спасибо какие вы молодцы,,,,,
4208330,5,огромное спасибо за помощь,,,,,
4208316,5,больше спасибо всё сделали быстро оперативно,,,,,
4208301,5,батареи были холодные в течение часа решили вопрос,,,,,
4208267,5,у меня вопрос был кто зарегистрирован в квартире почему в квитанции на оплату жкх стоит кол во зарегистрированных если я там больше не прописана с г,,,,,
4208199,5,спасибо менеджеру алине за помощь в решении заявки,,,,,
4208073,5,спасибо все выполнено быстро,,,,,
4207851,5,отлично молодцы,,,,,
4207819,5,мария доброе утро абсолютно ничего на этаже не отмыто химией не работали это видно на фото так же отсутствует запах прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой прошу всетаки разобраться в сложившейся ситуации,,,,,
4207809,5,все прошло хорошо вежливый молодой человек всё сделал и все объяснил спасибо,,,,,
4207774,5,оперативно устранили дефект,,,,,
4207439,5,проблема не решена укажите эл почту я вам скину чек об оплате за декабрь,,,,,
4207370,5,нет ответа,,,,,
4207229,5,подскажите пожалуйста куда скинуть акт о выполнении поверки чтоб в приложении отображалась информация что поверка проведена,,,,,
4207205,5,спасибо интересно а что с лифтами после этого,,,,,
4207142,5,отличный представитель все рассказал и подсказал,,,,,
4207006,5,включили лифт быстро но как надоело это наблюдать почти каждый день,,,,,
4206882,5,все отлично спасибо большое,,,,,
4206862,5,спасибо все забрал,,,,,
4206420,5,лифт работает я довольна,,,,,
4206375,5,быстро перезвонили вопрос решили,,,,,
4206278,5,по поводу уборки этажей я знаю что убирают в среду но проблема уборки этажа спасибо за вашу работу,,,,,
4206272,5,спасибо все починили,,,,,
4206264,5,спасибо все сделали очень благодарны за оперативность,,,,,
4206233,5,великолепно электрик пришел быстро все сделал,,,,,
4205971,5,из сама ходила перекрывала воду у соседей иначе бы уже накапало прилично мне и пыталась до них достучаться но в итоге открыли только сантехнику после звонка от ук,,,,,
4205925,5,спасибо за оперативность ключи получила,,,,,
4205893,5,спасибо за организованность,,,,,
4205767,5,молодцы оперативно вс починили,,,,,
4205747,5,очень быстро и оперативно спасибо,,,,,
4205686,5,всё быстро качественно вежливо,,,,,
4205657,5,мастер пришел очень оперативно спасибо,,,,,
4205652,5,в приложении по прежнему другой человек тоже сергей александров но не тот,,,,,
4205610,5,спасибо большое юрию оперативно позвонил проконсультировал решили проблему спасибо,,,,,
4205558,5,отлично быстро надёжно,,,,,
4205497,5,быстрое реагирование,,,,,
4205393,5,оперативно ещё бы настроили его чтоб не хлопала дверь,,,,,
4205356,5,проблема не устранена,,,,,
4205339,5,нет даты заключения договора,,,,,
4205335,5,спасибо теперь снова чисто,,,,,
4205196,5,долго,,,,,
4204883,5,мне замена счётчика не нужно пломбировкп счётчика первичка нужна,,,,,
4204812,5,благодарю за оперативность по устранению протечки,,,,,
4204733,5,почему нельзя сразу так ответить,,,,,
4204564,5,прекрасный специалист спасибо,,,,,
4204456,5,оперативно ответили,,,,,
4204445,5,информация дана,,,,,
4204413,5,на мою просьбу быстро отреагировали позвонили и быстро решили проблему,,,,,
4204394,5,огромное спасибо наконец то решили проблему девушка вела меня пошагово терпеливо объясняя,,,,,
4204381,5,спасибо за оперативное устранение аварии,,,,,
4204294,5,спасибо менеджеру алине,,,,,
4204166,5,отлично спасибо большое четко и быстро,,,,,
4204123,5,мастер замечательный пришел и сдалал,,,,,
4204074,5,управляющий железняков так и не сделал мне перерасчет,,,,,
4204054,5,было выполнено все быстро качественно и профессионально спасибо,,,,,
4204004,5,спасибо большое двери открываются,,,,,
4203985,5,быстро оперативно спасибо,,,,,
4203883,5,пришел с вопросом девушка все рассказала показала как сделать вопрос решился за минут спасибо,,,,,
4203848,5,спасибо сантехнику сергею за работы по устранению неполадки в системе гвс,,,,,
4203767,5,прошу убрать демонтированное окно из подъезда три месяца стоит,,,,,
4203698,5,все отлично спасибо ук и лично борису,,,,,
4203660,5,поверка проведена,,,,,
4203344,5,спасибо два дня у магазина ничего нет стеллажей и мусора,,,,,
4203334,5,спасибо огромное и за почищенный снег тоже,,,,,
4203276,5,теперь всё в порядке повторное начисление убрали спасибо,,,,,
4203203,5,хотя бы с третьего раза пришли и поменяли личинку благодарю,,,,,
4203043,5,теперь у меня тоже начали шуметь переоткройте заявку,,,,,
4202767,5,спасибо показания исправлены,,,,,
4202707,5,за ответ благодарю не устраивает что мне заранее зачислили страховую сумму из переплаты в январе не согласовав со мной кто принимает такие решения и почему это не было со мной согласовано,,,,,
4202703,5,спасибо большое работу,,,,,
4202648,5,благодарю за быстрый отклик,,,,,
4202514,5,супер сотрудник и баллов профессиональный подход спасибо,,,,,
4202403,5,никто не ответил сначала было написано приостановлено второй ращ выполнено,,,,,
4202396,5,благодарю за терпение,,,,,
4202359,5,спасибо мастерам что оперативно пришли,,,,,
4202354,5,молодцы доволен сантехниками,,,,,
4202169,5,спасибо быстро сделали ключи,,,,,
4202115,5,очень быстро решили вопрос от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут неожиданно и приятно,,,,,
4202058,5,пожалуйста свяжитесь со мной,,,,,
4202014,5,ждём до весны теплого времени года,,,,,
4202008,5,лучший сервис в мире,,,,,
4201875,5,добрый день прошу указать сроки настройки системы аскуэ пока система не работает показания которые передаем вручную не учитываются,,,,,
4201832,5,забрал очки,,,,,
4201573,5,спасибо за быстрый отклик на заявку к сожалению проблема не решилась запах остался будем ждать потоп,,,,,
4201552,5,огромное спасибо завтра жду мастера фломастера,,,,,
4201421,5,специалист перезвонил всё разъяснили,,,,,
4201353,5,все хорошо,,,,,
4201319,5,лучшие,,,,,
4201201,5,почему не дает вносить показания электроэнергии в приложении,,,,,
4201195,5,работа выполнена на но лампочки очень не качественные часто меняют,,,,,
4201149,5,спасибо все отлично,,,,,
4201146,5,все сделал быстро качественно,,,,,
4201138,5,быстро среагировали спасибо,,,,,
4201035,5,пока не создашь заявку выполняется только уборка техникой,,,,,
4200993,5,прошу учесть на показания счётчика холодной воды,,,,,
4200921,5,так сумма начисления за декабрь так и осталась висеть в личном кабинете к оплате уберите её она уже оплачена,,,,,
4200782,5,спасибо мусор и дверь вынесли но полы не помыли,,,,,
4200717,5,выполнено,,,,,
4200630,5,быстро отреагировали на заявку сразу решили проблему спасибо,,,,,
4200575,5,человека выпустили но в лифте нет телефона для связи и по кнопке связи с диспечером связи нет поэтому вызывали через соседей,,,,,
4200359,5,большое спасибо за оперативность в решении данной проблемы,,,,,
4199856,5,вопрос решили очень быстро большое спасибо,,,,,
4199634,5,очень вежливый и внимательный мастер все выяснил и починил,,,,,
4199353,5,оперативно устранили протечку,,,,,
4199328,5,все заработало,,,,,
4199209,5,все сделали но оперативности не было на третий день после заявки об аварийной ситуации отреагировали и то после доп звонка,,,,,
4199183,5,быстро и по делу,,,,,
4199041,5,очень доволен быстро и качественно благодарю,,,,,
4198998,5,быстро обработали заявку и быстро пришли слесари,,,,,
4198853,5,здравствуйте на нашем этаже нет запаха краски так как дверь красили на другом этаже заявка касается зловония гнилью и кошачьим туалетом в воскресенье января запах исчез но сейчас он снова появился усиливается вонь возле вентиляции у квартир решите пожалуйста проблему,,,,,
4198806,5,вежливые и отзывчивые сотрудники быстро решают все возникшие проблемы,,,,,
4198650,5,быстро и качественно спасибо за работу,,,,,
4198475,5,спасибочки большое вам,,,,,
4198390,5,не пойму что делать далее,,,,,
4198291,5,очень понравился ваш сотрудник все проверил показал объяснил надеюсь с отоплением проблем не будет спасибо,,,,,
4198286,5,огромное спасибо все четко предварительно перезвонили и мастер пришел в назначенное время,,,,,
4198232,5,добрый вечер это как нет расчетов мне выставляют счета с этого приложения и я их оплачиваю,,,,,
4198125,5,у меня перепутаны счетчики на электричество и мне начислено за другую квартиру акт сделали просьба сделать перерасчет с самого начала периода,,,,,
4197951,5,разъяснения получены спасибо,,,,,
4197775,5,после корректировки настроек топления в квартире стало теплее,,,,,
4197699,5,благодарю за оперативность неполадка устранена,,,,,
4197665,5,все быстро сделали,,,,,
4197612,5,инженер сказал показания передаются автоматически почему в квитанциях начисления по электроэнергии по нормативам,,,,,
4197594,5,спасибо за оперативный ответ и работу,,,,,
4197464,5,в целом быстро и оперативно,,,,,
4197411,5,качественно особое благодарность сергею,,,,,
4197358,5,очень быстро спасибо,,,,,
4197343,5,спасибо за быстрое и качественное реагирование,,,,,
4197272,5,благодарю за оперативный ответ со стороны сотрудников расчётно платёжного отдела,,,,,
4197263,5,уборщица всё равно не подметает на мой вопрос почему задала мне вопрос а что надо не знаю какие разьяснения вы делаете персоналу они об этом не в курсе,,,,,
4197102,5,вода горячая первое время ржавая хотелось бы чтобы устанавливать такие ситуации быстрее чем за часов,,,,,
4196834,5,вопрос решили за мин,,,,,
4196705,5,спасибо андрею все устранил,,,,,
4196686,5,батарея полностью горячая спасибо огромное за работу,,,,,
4196461,5,спасибо большое выполнили быстро замену,,,,,
4196374,5,спасибо за работу очень хороший человек,,,,,
4196292,5,спасибо мастер пришел все сделал,,,,,
4196280,5,заявка выполнена,,,,,
4196273,5,очень быстро отреагировали проблему решили,,,,,
4196155,5,спасибо очень быстро выполнили работу,,,,,
4196050,5,быстро и понятно спасибо,,,,,
4196018,5,очень быстро отреагировали приехали в удобное время,,,,,
4196007,5,спасибо за ответ,,,,,
4195996,5,к кому обратиться по поводу оплаты квитанции другим плательщиком,,,,,
4195981,5,приложение нужно дорабатывать сами пишите что зачисляются до дней сами просите оплатить до января а у самих нет никаких данных о поступлении уже и выписку приложила все без изменений,,,,,
4195889,5,спасибо я вижу счетчики заведены в программу и отобразились в приложении,,,,,
4195801,5,большое спасибо за выполнение работы,,,,,
4195710,5,спасибо получить ключ сама не могу прошу выдать ключ трофимова степану викторовичу г р,,,,,
4195613,5,спасибо за оперативное выполнение заявки,,,,,
4195451,5,ук отреагировали быстро сантехник пришел вовремя исправил,,,,,
4195438,5,чисто быстро аккуратно,,,,,
4195410,5,все разъяснили,,,,,
4195403,5,заявку выполнили быстро спасибо,,,,,
4195343,5,большое спасибо мастерам которые чинили батарею пришли очень быстро я даже не ожидала все спокойно сделали спасибо,,,,,
4195282,5,повторная заявка,,,,,
4195248,5,отлично большое спасибо,,,,,
4195228,5,да неисправность устранена но по времени не очень быстро,,,,,
4195166,5,кнопки не светятся при нажатии,,,,,
4195150,5,мастер пришёл в день заявки это радует розетка оказалась исправна в итоге по ремонту не пришлось ничего делать будем наблюдать надеюсь будет работать и дальше,,,,,
4194964,5,мастер пришел вовремя поменял и опломбировал счётчик всё отлично,,,,,
4194961,5,прошу прислать акт заключение на потолке образовалось пятно от протечки,,,,,
4194881,5,ужасная управляющая компания,,,,,
4194871,5,благодарю за чистоту в подъезде а то у нас там появился неприятный запах,,,,,
4194793,5,быстро помогли с ответом четко выражена мысль и то что я просила услышала,,,,,
4194765,5,работа выполнена быстро,,,,,
4194745,5,спасибо счетчик стал работать,,,,,
4194731,5,января пока запаа нет,,,,,
4194676,5,спасибо очень помогли отличный сантехник,,,,,
4194664,5,спасибо большое сергею сантехнику пришёл быстро всё отремонтировал и дал дельные советы,,,,,
4194591,5,заявка выполнена спасибо за заботу,,,,,
4194537,5,отлично работает теперь,,,,,
4194448,5,все понятно спасибо,,,,,
4194412,5,вопрос решен спасибо,,,,,
4194380,5,поплняйте пожалуйста своевременно сейчас опять мало пакетов,,,,,
4194284,5,спасибо большое за работу за быстрый ответ на заявку и устранения,,,,,
4194255,5,в лк у меня нет задолженности оплачивал более недели назад,,,,,
4194143,5,большое спасибо инженеру,,,,,
4194109,5,спасибо станиславу большое,,,,,
4194080,5,идеально закрывается дверь огромное спасибо мастеру,,,,,
4193955,5,хотелось бы чтобы передали информацию в отдел занимающийся возвратом средств получается нет взаимодействия смежных отделов в ук,,,,,
4193850,5,хорошо только цвет другой,,,,,
4193778,5,спасибо большое все оперативно устранили,,,,,
4193739,5,это с учётом остальных платежей или только за электричество,,,,,
4193423,5,оплата за коммунальные услуги оплачены когда можно пере заказать справку,,,,,
4193401,5,всё супер спасибо сантехнику за решение проблемы,,,,,
4193160,5,спасибо за быстрое исполнение заявки,,,,,
4193119,5,спасибо за оперативную работу вопрос решен,,,,,
4192998,5,оперативно качественно проффессионально,,,,,
4192859,5,спасибо все оперативно и быстро было сделано,,,,,
4192829,5,спасибо за порядок на нашей площадке,,,,,
4192809,5,отработали оперативно,,,,,
4192803,5,быстро класс,,,,,
4192799,5,неверный логин пароль,,,,,
4192791,5,все оперативно спасибо,,,,,
4192779,5,неверный логин и пароль,,,,,
4192700,5,все быстро четко спасибо,,,,,
4192664,5,надеюсь что закрепили а не просто втолкнули назад проверю вечером,,,,,
4192425,5,все работает,,,,,
4192420,5,благодарю за оперативное решение,,,,,
4192400,5,помыт только пол двери где входная группа так и в пыли,,,,,
4192384,5,оперативно и быстро все сделали что требовалось,,,,,
4192338,5,первый раз за лет заявка выполнена как полагается и оперативно спасибо,,,,,
4192327,5,быстро отреагировали техник позвонил что то где то сделал отопление снова греет спасибо,,,,,
4192161,5,отреагировали моментально сантехник нашел причину быстро и устранил быстро спасибо большое,,,,,
4192111,5,вы лучшие благодарю,,,,,
4191863,5,отличная работа быстро и качественно,,,,,
4191852,5,отличная работа быстро качественно,,,,,
4191814,5,не доделали работу до конца ушли пока трудно оценить устранили ли причину протечки,,,,,
4191800,5,очень благодарны,,,,,
4191795,5,спасибо за ремонт приступили к работам в тот же день,,,,,
4191725,5,посыпали песком но не везде упала на парковке и разбила руку,,,,,
4191673,5,все объяснил обнаружил утечку сверху залитие приостановлено благодарю,,,,,
4191635,5,да заработало,,,,,
4191625,5,спасибо мастер пришёл очень быстро,,,,,
4191616,5,спасибо очень быстро отреагировали и заменили лампу не только на этаже но и на первом благодарю,,,,,
4191610,5,сделали все быстро,,,,,
4191609,5,быстро сделали спасибо,,,,,
4191309,5,спасибо хорошо убрали,,,,,
4191296,5,очень чисто спасибо за уборку,,,,,
4191260,5,большое спасибо все выполнено оперативно и качественно,,,,,
4191047,5,спасибо заявка выполнена,,,,,
4190995,5,на заявку отреагировали ночью мгновенно течь устранена операивно и качественно спасибо всем и виктору персонально,,,,,
4190986,5,спасибо оперативно отреагировали перекрыли воду,,,,,
4190976,5,выполнено спасибо,,,,,
4190855,5,очень быстро решил проблему,,,,,
4190830,5,спасибо большое вы очень аперативные,,,,,
4190827,5,все оперативно устранили,,,,,
4190748,5,хорошо что решили вопрос но тем не менее человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды,,,,,
4190727,5,четко оперативно,,,,,
4190696,5,причину выяснили но дверь как была открыта так и осталась вопрос не был решен,,,,,
4190639,5,очень быстро отреагировали,,,,,
4190613,5,частично произведена уборка засохшое дерьмо в углу так и осталось не убранным,,,,,
4190484,5,спасибо что быстро исправили,,,,,
4190280,5,все быстро и хорошо,,,,,
4190237,5,долго но всё равно спасибо,,,,,
4190112,5,спасибо быстро отреагировали,,,,,
4189998,5,оперативно доброжелательно и качественно огромное спасибо за помощь,,,,,
4189874,5,быстро и вовремя,,,,,
4189813,5,огромное спасибо за мгновенную помощь очень приятно что так быстро среагировали и понятно объяснили какие кнопки нажимать теперь я знаю что делать в подобных случаях ещё раз спасибо,,,,,
4189802,5,быстро сработали,,,,,
4189612,5,огромное спасибо за оперативную помощь,,,,,
4189591,5,всё решили быстро,,,,,
4189282,5,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,,,,,
4189200,5,спасибо огромное андрею мастер своего дела,,,,,
4189189,5,благодарим,,,,,
4189147,5,отличный мастер приходил отзывчивый все устранил,,,,,
4188873,5,ура спасибо большое а можно их ещё отрегулировать чтобы медленно закрывались двери,,,,,
4188867,5,вот это скорость выполнения заявки вот это я понимаю в пример всем остальным спасибо большое,,,,,
4188741,5,воду дали но не понятно почему ее не было,,,,,
4188691,5,пришли быстро всё исправили на щитке как оказалось у многих плохо прикручены контакты спасибо,,,,,
4188688,5,оперативно качественно и доброжелательно,,,,,
4188654,5,благодарю вас за быструю услугу,,,,,
4188649,5,благодарю за выполненную работу быстро и качественно,,,,,
4188411,5,отличная работа спасибо,,,,,
4188357,5,оперативно помогли,,,,,
4188302,5,протечки устранена спасибо,,,,,
4188256,5,спасибо большое в квартире а в правду очень тепло стало как сделали отопление вот что значит опытные сантехники,,,,,
4188199,5,этот же автомобиль в этом же месте припаркован на данный момент из за этого автомобиля участок еле проходим,,,,,
4188140,5,добрый день спасибо за понимание и быстрое решение,,,,,
4188136,5,спасибо за решение проблемы,,,,,
4188133,5,во время устранили,,,,,
4188057,5,большое вам спасибо,,,,,
4188030,5,спасибо оперативно все починили,,,,,
4188008,5,мастер оперативно нашел причину протечки,,,,,
4187925,5,отлично все устранили в кратчайший срок благодарю,,,,,
4187767,5,пока работает всё хорошо,,,,,
4187651,5,убрали,,,,,
4187591,5,мастер супер спасибо огромное,,,,,
4187529,5,спасибо огромное всё профессионально,,,,,
4187508,5,всё работает спасибо,,,,,
4187459,5,андрей с товарищем все исправили отличная работа,,,,,
4187426,5,я сделала ремонт в коридоре и если в подвале сухо но надеюсь что от грибка в квартире больше нет благодарю за фото,,,,,
4187271,5,спасибо огромное у нас в самолёте первоклассные специалисты,,,,,
4187234,5,ну здесь в целом могу сказать что заявку выполнили здесь вам спасибо,,,,,
4187231,5,спасибо большое за компетентное разъяснение вопроса,,,,,
4187213,5,было бы хорошо чтобы они не ломались каждый жень они же новые,,,,,
4187157,5,очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке по устранению последствий аварии грачев михаил и голубев прошу прощения не знаю имени очень качественно на высшем уровне выполнили свою работу даже профессинал высоко оценил,,,,,
4187124,5,супер мастер протечка устранена спасибо,,,,,
4187095,5,так и не работает дверь входная и дамовон,,,,,
4187034,5,хотелось бы чтобы работа выполнялась постоянно без заявок,,,,,
4186976,5,удивлен что так быстро среагировали,,,,,
4186936,5,все супер отличный спокойный мастер,,,,,
4186872,5,большой спасибо татьяне,,,,,
4186811,5,шум прошел надеюсь не повторится спасибо,,,,,
4186802,5,спасибо очень быстро всё сделали,,,,,
4186779,5,звезд заочно так как специалист дал оперативную и грамотную консультацию но проблема пока не решена,,,,,
4186370,5,оперативно пришел сотрудник и нашел источник протечки,,,,,
4186346,5,быстро приняли меры,,,,,
4186341,5,все сделали,,,,,
4186199,5,все сделано грамотно и оперативно,,,,,
